NUM_RESERVATION,NUM_VOL_ALLER,NUM_VOL_RETOURNER,ID_HOTEL,CODE,ID_CLIENT,DATE_RESERVATION,DEBUT_SEJOUR,DUREE_SEJOUR
1870,109766,447411,661,GRP,814,2023-01-23,2024-11-08,628
1871,28496,447622,48,GRP,2935,2025-05-09,2025-10-03,431
1872,369845,390028,699,GRP,1569,2025-01-24,2026-06-12,125
1873,222642,175647,436,IND,4077,2024-01-18,2024-03-16,585
1874,237618,56738,620,IND,4221,2023-01-31,2023-07-26,762
1875,100287,185141,736,IND,2254,2023-05-08,2023-05-21,1027
1876,194567,399931,603,GRP,1971,2024-06-19,2025-10-05,328
1877,445110,318738,699,IND,1622,2025-06-30,2026-03-13,123
1878,215696,280478,695,IND,2797,2026-01-23,2026-06-20,152
1879,102638,191265,564,IND,1371,2024-05-02,2025-12-05,25
1880,15248,323849,700,IND,4957,2025-08-31,2026-06-02,207
1881,340588,247264,218,IND,3848,2023-12-05,2026-07-23,23
1882,456209,69465,22,GRP,191,2026-04-27,2026-11-19,8
1883,204894,356320,479,GRP,2809,2023-07-06,2025-10-13,221
1884,145848,114,707,GRP,1752,2023-02-01,2023-02-02,1404
1885,68702,311482,471,GRP,1077,2023-05-03,2023-09-23,774
1886,195326,15558,387,GRP,1906,2023-01-10,2023-03-08,1258
1887,276291,406241,84,GRP,2069,2025-07-31,2025-12-08,273
1888,113151,340964,721,GRP,2696,2023-04-01,2026-09-20,1
1889,163700,259449,892,IND,2461,2025-01-05,2025-03-20,587
1890,435228,435230,795,IND,1316,2025-07-23,2026-01-26,104
1891,114718,85129,324,IND,815,2023-02-06,2026-03-24,102
1892,72368,214713,101,GRP,856,2023-01-07,2024-11-25,464
1893,210766,336929,149,IND,2726,2024-09-11,2025-05-29,512
1894,33270,69285,454,IND,3793,2023-09-08,2024-08-08,783
1895,279009,372871,559,GRP,1091,2024-10-27,2025-11-12,184
1896,360936,221075,451,GRP,4605,2023-06-16,2026-04-25,3
1897,126249,468258,706,IND,745,2023-11-14,2025-01-20,652
1898,380955,305432,551,GRP,1961,2024-01-20,2026-09-08,75
1899,245765,455621,863,GRP,1943,2024-07-19,2026-01-06,293
1900,274266,52102,601,IND,2919,2024-09-24,2025-12-23,9
1901,97866,96724,775,IND,4744,2024-04-27,2024-04-29,496
1902,107635,332928,489,IND,3869,2025-12-05,2026-02-03,123
1903,56079,407930,114,GRP,3881,2024-08-24,2026-03-30,223
1904,375378,388390,332,GRP,734,2026-07-08,2026-10-02,60
1905,144859,231566,838,IND,1388,2023-01-15,2026-04-04,257
1906,276614,453214,468,GRP,2922,2023-10-28,2025-11-21,195
1907,398203,450548,908,GRP,1452,2024-03-02,2025-11-22,172
1908,305949,328924,601,IND,340,2025-07-16,2026-04-06,24
1909,152848,240187,334,GRP,4052,2024-03-03,2025-08-30,200
1910,35804,62352,180,IND,32,2023-07-16,2024-05-30,436
1911,97747,221355,380,IND,3063,2025-11-03,2026-10-20,17
1912,433143,431569,459,IND,4834,2024-09-21,2025-11-22,360
1913,66914,185855,335,GRP,1144,2023-01-05,2023-01-19,1264
1914,122384,204559,199,GRP,1002,2023-01-11,2023-10-22,740
1915,376075,291768,25,GRP,1827,2026-06-02,2026-06-22,138
1916,174936,345651,505,GRP,3203,2024-04-12,2026-10-19,35
1917,33200,330405,799,GRP,880,2024-09-07,2025-07-27,213
1918,459648,240695,216,GRP,2086,2024-01-20,2026-06-27,61
1919,220245,401568,165,GRP,226,2025-04-08,2025-04-18,619
1920,895,162251,525,GRP,2051,2023-07-08,2024-03-05,160
1921,69120,239035,628,GRP,1052,2024-03-10,2024-09-10,774
1922,386823,369948,838,IND,769,2023-07-01,2026-11-23,3
1923,35809,362934,2,GRP,1778,2023-04-15,2025-08-27,248
1924,452278,370121,839,IND,3064,2024-03-22,2026-02-27,250
1925,456357,332050,496,GRP,167,2024-09-26,2026-10-15,60
1926,397343,407102,60,IND,3858,2024-04-29,2025-11-04,201
1927,452888,447075,419,IND,2679,2025-02-12,2026-05-07,7
1928,254906,298243,39,IND,4701,2023-02-11,2026-07-20,146
1929,38746,419034,412,GRP,2403,2023-11-29,2025-04-21,567
1930,38330,468491,734,IND,4443,2025-04-20,2026-01-31,80
1931,234138,64205,126,IND,4958,2023-05-06,2023-10-24,1035
1932,406808,301903,844,IND,3411,2024-01-13,2025-11-21,374
1933,133636,139188,447,GRP,4135,2023-01-10,2023-06-02,1034
1934,34139,9082,723,IND,2233,2023-01-05,2023-01-22,1168
1935,60827,455037,170,GRP,942,2023-02-16,2024-03-02,814
1936,28933,175099,677,IND,3854,2023-05-23,2025-01-28,503
1937,415742,465258,332,IND,5000,2023-11-26,2025-11-14,177
1938,377464,262116,304,GRP,2024,2023-05-07,2026-07-10,42
1939,67839,114995,209,IND,842,2024-03-29,2025-12-06,107
1940,411697,316610,153,GRP,1770,2025-10-22,2026-08-07,93
1941,91511,440992,458,IND,4834,2023-10-06,2026-05-07,22
1942,341127,142986,369,IND,2554,2026-01-23,2026-10-08,83
1943,261883,152249,137,IND,295,2025-03-18,2026-07-05,172
1944,79589,443998,5,GRP,1322,2025-02-08,2026-01-28,11
1945,195194,396143,213,IND,1617,2023-12-08,2025-05-15,395
1946,4304,173065,445,IND,4135,2023-12-05,2025-06-16,403
1947,122484,366156,86,IND,4279,2023-10-26,2024-09-25,773
1948,376866,242240,427,GRP,4946,2023-10-24,2026-03-19,80
1949,298773,450653,842,IND,4206,2023-10-24,2026-01-19,330
1950,90770,9395,744,IND,3686,2023-06-26,2025-11-14,270
1951,236492,196439,594,IND,1992,2024-05-11,2025-11-04,55
1952,405298,303611,103,IND,2089,2024-01-15,2025-12-05,209
1953,122290,38427,755,IND,1237,2023-01-07,2023-06-13,394
1954,47560,442207,817,IND,159,2023-04-05,2023-04-29,1151
1955,141646,421910,553,IND,2186,2024-06-21,2025-08-06,178
1956,389565,292649,864,IND,3794,2025-05-07,2026-01-23,335
1957,74646,468073,745,IND,3811,2025-03-25,2026-06-30,34
1958,352217,152497,616,GRP,2625,2026-02-10,2026-04-16,20
1959,123234,391870,342,GRP,1401,2023-02-06,2024-10-31,467
1960,210806,305903,479,IND,2082,2023-04-19,2026-12-13,13
1961,430196,297859,763,GRP,3879,2025-07-27,2025-12-19,317
1962,416894,163111,798,GRP,1102,2023-07-31,2026-04-20,11
1963,260582,371290,914,GRP,2988,2025-06-10,2026-09-11,26
1964,363007,415999,206,IND,4082,2025-08-21,2026-08-06,55
1965,100805,307543,793,GRP,281,2025-08-16,2025-08-18,254
1966,161713,59942,240,IND,4104,2024-03-02,2024-11-28,629
1967,329627,319017,265,GRP,2436,2025-04-02,2026-01-29,194
1968,193645,139238,637,GRP,2798,2023-05-08,2026-05-09,201
1969,420978,443722,408,GRP,649,2026-02-04,2026-03-06,243
1970,454640,359548,61,GRP,1518,2025-09-09,2025-12-26,200
1971,233803,344074,738,IND,1661,2023-06-22,2023-07-20,1087
1972,358501,265244,255,IND,3944,2023-07-16,2026-10-31,33
1973,165001,159148,271,IND,143,2024-10-22,2026-12-12,13
1974,237186,440164,581,IND,4346,2024-07-16,2024-12-16,683
1975,231487,279615,284,GRP,1303,2024-05-14,2024-08-22,429
1976,258351,370231,124,IND,1672,2025-11-23,2025-12-30,11
1977,75874,409056,723,IND,2305,2025-04-27,2025-06-12,263
1978,176789,271873,736,IND,1777,2026-05-18,2026-07-20,54
1979,128737,56805,401,IND,4497,2025-12-06,2026-09-01,52
1980,246446,277575,232,GRP,3027,2026-04-03,2026-07-29,84
1981,150372,295500,799,GRP,1268,2023-10-02,2023-10-23,1051
1982,128991,313118,14,GRP,2969,2024-12-18,2025-11-08,120
1983,252151,420646,287,GRP,13,2025-10-07,2026-09-15,14
1984,416085,5915,705,IND,2097,2023-07-29,2026-02-02,210
1985,272211,399345,140,IND,518,2023-08-19,2026-02-04,318
1986,147834,164446,511,IND,3313,2023-03-10,2023-04-14,539
1987,400754,252296,485,IND,1467,2026-05-10,2026-05-31,56
1988,230684,263212,251,GRP,1022,2023-01-08,2023-01-23,1125
1989,316655,475045,435,GRP,4274,2024-04-21,2025-10-31,175
1990,174316,326091,428,GRP,2627,2024-03-16,2026-03-25,194
1991,342591,388733,400,IND,4316,2023-01-31,2026-02-05,234
1992,436479,104079,490,GRP,3706,2025-12-24,2026-08-25,9
1993,40349,259684,560,IND,200,2023-11-18,2023-12-31,994
1994,303165,256936,52,IND,956,2026-06-15,2026-08-10,93
1995,147079,294970,151,IND,2577,2023-07-28,2023-11-16,894
1996,113131,425850,248,IND,520,2024-07-21,2024-09-26,817
1997,419815,389012,3,IND,2706,2024-10-23,2026-05-18,5
1998,253435,270180,259,GRP,1675,2025-06-06,2026-02-15,306
1999,330892,127228,345,IND,4925,2025-04-23,2026-10-21,66
2000,293137,410319,263,IND,3799,2024-08-26,2026-03-24,226
2001,21331,382843,754,IND,3656,2023-01-07,2023-10-06,1025
2002,424525,472068,656,GRP,977,2023-03-07,2026-03-21,5
2003,181445,63125,676,IND,56,2023-03-27,2023-05-22,939
2004,75387,249832,874,IND,274,2023-01-09,2023-06-11,883
2005,108163,356728,588,IND,3775,2024-04-12,2026-01-25,92
2006,103360,437103,690,GRP,2634,2025-06-05,2026-11-25,28
2007,227724,464396,743,GRP,4112,2023-07-24,2026-05-31,115
2008,237082,189549,243,GRP,3416,2026-03-02,2026-09-15,21
2009,306441,324085,506,GRP,2723,2024-11-30,2026-04-28,18
2010,116656,123681,601,GRP,425,2023-02-13,2023-10-04,986
2011,377869,429880,897,IND,4321,2024-11-07,2026-01-26,279
2012,12773,347434,432,GRP,4003,2024-03-11,2024-08-24,439
2013,203762,464906,46,GRP,1578,2024-04-24,2025-02-17,593
2014,46322,375261,802,GRP,4913,2026-05-23,2026-08-11,90
2015,97431,421494,625,IND,4593,2025-05-27,2025-06-25,407
2016,240701,319201,98,IND,4481,2025-03-27,2026-10-01,68
2017,377632,413936,125,IND,3076,2023-04-14,2025-11-03,1
2018,292947,310681,804,IND,2005,2024-09-07,2026-10-25,51
2019,92838,367302,649,GRP,81,2024-03-13,2026-05-23,191
2020,302851,318627,413,IND,16,2026-03-07,2026-10-22,54
2021,39670,468569,742,IND,1048,2023-06-05,2026-07-23,28
2022,96325,367525,95,GRP,4310,2024-08-28,2024-10-31,514
2023,205208,239244,453,IND,3990,2023-07-26,2025-06-14,393
2024,367408,437590,619,GRP,3304,2024-05-29,2026-09-17,30
2025,259611,341589,601,GRP,2676,2025-10-07,2026-06-11,147
2026,346998,84829,327,GRP,1755,2024-02-12,2026-02-15,34
2027,50951,18319,2,IND,3867,2023-06-12,2025-01-09,288
2028,156013,408572,492,GRP,297,2025-12-08,2026-01-07,235
2029,358798,406364,916,GRP,1979,2023-08-19,2025-12-02,126
2030,158399,297636,529,GRP,4511,2024-04-09,2026-05-02,218
2031,249408,62263,897,IND,4209,2025-08-20,2025-11-30,238
2032,322157,4053,742,IND,2322,2023-07-01,2025-12-13,341
2033,160265,160271,202,IND,3766,2023-09-06,2026-09-01,51
2034,66591,384435,692,GRP,3910,2024-12-19,2025-03-09,292
2035,45807,332312,14,GRP,2969,2023-07-20,2024-01-04,702
2036,290155,326355,170,IND,3780,2025-11-18,2026-03-19,69
2037,473888,391642,205,IND,4380,2023-03-19,2026-08-04,108
2038,294280,359688,167,GRP,4840,2023-02-10,2026-08-27,92
2039,124429,358629,657,GRP,2977,2023-07-19,2024-02-08,747
2040,364205,113455,892,IND,4072,2026-01-21,2026-12-23,1
2041,115851,98344,806,IND,1060,2024-03-30,2025-03-13,98
2042,198508,247335,703,GRP,156,2025-05-28,2025-06-09,294
2043,9408,465031,323,GRP,1117,2024-02-01,2025-08-11,447
2044,306721,313283,759,GRP,2107,2023-08-08,2026-03-02,104
2045,267351,403990,59,GRP,533,2023-07-15,2026-04-10,179
2046,132760,58357,15,IND,2141,2023-07-16,2024-10-15,312
2047,226260,435346,782,GRP,341,2024-11-11,2026-03-17,106
2048,241979,369407,841,GRP,4645,2025-10-25,2026-09-22,34
2049,291271,375989,530,GRP,1138,2023-07-26,2026-02-25,90
2050,240917,467395,795,IND,730,2023-01-19,2026-02-16,263
2051,422997,249201,35,GRP,679,2024-07-02,2026-01-20,337
2052,254902,391925,734,GRP,3509,2023-02-27,2026-03-03,102
2053,449019,291860,162,GRP,3978,2025-10-08,2026-07-25,157
2054,68103,178419,562,GRP,3489,2023-01-20,2023-02-06,529
2055,319956,370724,487,IND,801,2024-07-05,2026-03-02,302
2056,170633,365081,195,GRP,228,2023-08-25,2024-11-17,501
2057,270766,386262,352,IND,2117,2023-04-04,2025-10-30,80
2058,462394,113581,626,GRP,3314,2025-06-30,2025-11-01,46
2059,213511,340629,621,GRP,301,2023-04-14,2024-01-09,697
2060,434258,363446,831,IND,3951,2025-10-08,2025-12-08,1
2061,177694,321297,831,GRP,3844,2023-07-04,2023-10-27,946
2062,93736,403258,866,IND,4323,2025-07-05,2026-01-27,84
2063,411891,405159,22,GRP,4207,2023-04-03,2026-06-16,121
2064,13386,331835,647,GRP,1296,2024-11-14,2025-05-20,165
2065,234293,296639,834,GRP,3043,2024-10-28,2026-11-20,19
2066,259315,417176,786,IND,1817,2023-07-22,2026-07-02,137
2067,154079,265849,578,IND,4867,2024-06-14,2025-03-01,261
2068,470326,197729,101,IND,2550,2024-06-05,2026-05-07,200
2069,370453,402161,705,GRP,391,2025-05-20,2025-10-29,29
2070,410390,301512,826,IND,3664,2025-09-30,2025-11-13,62
2071,202156,60389,91,IND,1123,2023-02-15,2024-03-02,487
2072,263348,320824,220,GRP,4543,2024-11-17,2026-02-12,80
2073,471108,324880,267,IND,2480,2023-05-04,2025-10-22,227
2074,97684,145220,503,IND,3185,2023-05-02,2024-07-09,294
2075,369654,322118,803,IND,715,2024-01-22,2026-08-11,127
2076,417021,325474,657,GRP,2975,2026-01-03,2026-05-31,76
2077,204270,441170,299,IND,4577,2023-02-28,2023-04-04,1032
2078,299505,370534,429,GRP,1842,2025-07-20,2026-09-15,48
2079,213350,242386,18,GRP,3555,2024-02-20,2024-03-25,691
2080,399389,74512,744,IND,1086,2024-06-30,2025-10-27,235
2081,235386,260244,105,GRP,2089,2025-11-26,2026-09-12,97
2082,242605,387417,392,IND,294,2025-02-28,2026-02-13,53
2083,372316,333908,279,GRP,2938,2023-03-06,2026-02-18,298
2084,79364,287293,754,IND,4791,2025-06-04,2025-11-04,128
2085,325636,170986,75,GRP,3945,2025-12-29,2026-08-21,79
2086,54720,399545,903,GRP,3708,2023-01-15,2023-06-19,1172
2087,61332,376962,368,IND,4857,2025-09-10,2026-01-04,182
2088,127923,440603,573,IND,3234,2023-08-30,2024-09-15,785
2089,260833,416685,743,IND,3646,2024-01-30,2026-01-29,274
2090,322476,366703,861,GRP,1986,2025-03-28,2025-11-04,128
2091,213231,206978,172,GRP,4019,2024-06-04,2024-08-23,706
2092,194790,200758,109,IND,3765,2023-02-09,2023-04-10,706
2093,330567,353138,201,IND,4440,2025-12-28,2026-05-25,169
2094,33301,371668,802,GRP,1541,2024-10-30,2025-02-11,380
2095,174970,284678,339,GRP,3214,2023-05-08,2026-03-04,28
2096,334607,425946,59,IND,1300,2024-12-14,2026-07-18,71
2097,326163,468349,829,IND,1862,2025-11-10,2025-11-19,48
2098,401302,226003,584,GRP,3296,2026-10-07,2026-12-27,3
2099,296647,139435,836,GRP,11,2025-08-20,2026-04-02,38
2100,366702,310409,633,IND,2441,2023-07-02,2026-09-02,98
2101,160278,271122,583,GRP,3775,2023-02-28,2023-12-13,790
2102,60808,127507,431,GRP,1531,2024-12-25,2026-01-11,262
2103,448707,409203,326,GRP,2180,2023-02-26,2026-02-07,78
2104,283937,49744,72,GRP,4719,2025-09-30,2026-07-20,3
2105,56496,305058,422,GRP,2549,2023-04-10,2023-05-14,955
2106,430806,272317,88,GRP,2455,2023-12-01,2026-09-09,4
2107,90304,405747,430,GRP,3238,2023-11-28,2026-10-05,30
2108,89658,402188,68,GRP,4301,2023-02-19,2024-03-14,667
2109,126917,353042,209,IND,2208,2026-08-16,2026-10-14,59
2110,201245,429107,23,IND,4140,2023-12-19,2024-11-05,355
2111,8985,432314,471,IND,1863,2024-04-08,2026-06-26,165
2112,267921,309044,661,GRP,2621,2023-09-30,2026-03-28,99
2113,159605,420143,140,GRP,470,2023-09-03,2025-05-05,564
2114,457942,32363,694,IND,1940,2023-01-31,2026-08-10,9
2115,107343,438957,340,IND,74,2025-06-15,2026-06-23,144
2116,374893,258141,877,IND,19,2025-01-26,2025-10-27,245
2117,280756,201916,5,IND,1879,2025-02-17,2026-04-16,183
2118,133090,130414,307,IND,688,2023-04-04,2024-01-31,491
2119,21327,402774,646,IND,1375,2023-02-08,2023-04-03,1041
2120,412433,256972,370,IND,2115,2023-11-18,2025-10-25,386
2121,200349,312633,48,GRP,1206,2023-01-23,2023-05-09,1158
2122,210544,242047,384,IND,4465,2023-01-07,2023-03-05,1293
2123,472278,100359,186,IND,1670,2024-10-15,2026-03-29,25
2124,200441,144655,895,GRP,4575,2024-05-18,2024-08-02,196
2125,328433,450443,558,GRP,4113,2024-11-17,2026-05-07,24
2126,437090,162496,491,IND,639,2025-06-24,2026-09-05,19
2127,185379,133818,103,GRP,613,2025-01-08,2025-03-23,440
2128,357675,329647,184,GRP,2759,2025-12-21,2026-01-22,209
2129,283854,453161,669,IND,3090,2024-06-27,2026-05-12,179
2130,347379,395061,674,GRP,2398,2024-06-12,2026-06-02,180
2131,332917,102491,1,IND,3622,2024-02-17,2026-10-12,51
2132,373455,356950,546,IND,2522,2023-12-09,2026-01-31,9
2133,187035,15607,141,GRP,1353,2023-04-13,2025-01-07,275
2134,82733,415753,105,IND,4624,2024-02-14,2025-12-04,128
2135,366799,311402,17,GRP,2144,2024-04-10,2025-11-05,410
2136,342490,333995,642,IND,1668,2025-07-19,2026-06-09,164
2137,221360,424461,109,IND,2428,2023-02-10,2023-03-23,1020
2138,393470,130860,830,IND,2193,2023-07-29,2026-05-03,145
2139,457850,283965,859,GRP,1932,2025-11-10,2025-11-27,25
2140,424732,187340,186,IND,2071,2024-08-11,2026-03-07,265
2141,242364,382951,517,GRP,738,2023-01-12,2026-07-15,64
2142,416334,430785,685,IND,1025,2024-07-24,2026-02-03,131
2143,247321,219517,697,IND,2778,2024-11-03,2026-11-20,40
2144,14726,56410,69,IND,1716,2023-03-25,2023-03-28,352
2145,77177,124458,644,GRP,567,2023-07-02,2023-10-10,103
2146,36991,271027,701,GRP,112,2023-02-21,2023-05-30,1084
2147,10150,421422,877,IND,504,2023-10-12,2024-02-10,705
2148,252348,212201,348,IND,4887,2025-08-27,2026-08-31,70
2149,395702,386473,437,IND,4012,2025-05-27,2026-04-18,189
2150,52239,243964,786,GRP,2668,2023-06-26,2025-05-15,225
2151,378019,375154,899,IND,1378,2024-11-27,2026-10-31,22
2152,281774,437919,722,GRP,1640,2024-03-23,2026-04-24,62
2153,319049,128899,883,GRP,4370,2024-12-15,2026-03-27,104
2154,459261,299540,581,GRP,4322,2023-09-28,2026-09-13,94
2155,368250,257147,518,IND,2866,2023-05-23,2026-08-20,54
2156,270339,324020,755,GRP,2943,2025-08-17,2026-06-08,26
2157,239852,342019,56,IND,2332,2025-11-22,2026-06-19,154
2158,134841,61503,337,IND,2423,2024-02-23,2025-09-11,444
2159,329242,328335,893,GRP,2027,2025-01-02,2026-09-13,26
2160,134092,244330,634,GRP,853,2023-05-18,2025-05-21,466
2161,118071,434548,117,GRP,237,2024-07-14,2024-12-27,374
2162,163898,401833,904,GRP,2058,2024-07-14,2026-10-08,75
2163,415366,21145,839,IND,3347,2026-04-04,2026-07-22,123
2164,178512,230917,258,GRP,2137,2023-08-22,2024-03-06,963
2165,161671,105284,104,GRP,2306,2024-03-07,2024-07-19,374
2166,34566,374772,689,GRP,1181,2024-01-03,2024-04-21,840
2167,333237,383493,257,GRP,1040,2026-03-08,2026-09-18,33
2168,18994,220223,288,IND,1544,2024-11-22,2025-03-15,171
2169,305506,303182,551,IND,457,2026-05-18,2026-12-14,9
2170,169932,243744,440,IND,4758,2023-06-02,2026-03-14,41
2171,469686,371280,883,IND,1695,2023-09-09,2025-12-25,260
2172,297294,434651,706,IND,4550,2026-04-29,2026-10-09,40
2173,239241,378374,490,IND,639,2023-09-19,2026-09-20,4
2174,334920,421788,869,GRP,1124,2023-11-10,2026-01-04,335
2175,170345,262275,620,IND,3058,2024-04-09,2026-07-15,81
2176,466287,278008,492,GRP,587,2024-08-07,2025-11-30,224
2177,458640,469741,792,GRP,2849,2023-04-15,2026-08-20,1
2178,123156,49025,88,IND,4098,2023-01-07,2023-06-25,1262
2179,194074,175987,208,IND,1613,2023-10-02,2025-08-27,486
2180,262347,87818,577,IND,3123,2026-03-23,2026-07-15,6
2181,453332,237405,478,GRP,2092,2024-03-20,2025-12-19,265
2182,79028,442320,380,IND,3232,2024-06-13,2025-02-14,539
2183,419707,263403,617,IND,2629,2025-11-12,2026-07-07,22
2184,426925,413720,900,IND,3806,2023-12-02,2025-12-12,367
2185,179373,304229,569,IND,3059,2023-01-02,2023-01-27,1238
2186,201401,358863,784,IND,2794,2024-09-11,2025-07-09,148
2187,48187,413316,573,GRP,395,2023-09-13,2026-03-24,65
2188,144570,456354,538,IND,2865,2024-04-01,2025-10-13,75
2189,181007,141992,871,IND,3023,2024-04-03,2024-06-29,115
2190,306023,355176,623,GRP,3447,2023-04-19,2026-03-26,225
2191,159883,438919,437,IND,4237,2024-05-18,2025-09-09,313
2192,310622,43139,497,IND,3450,2025-02-05,2026-10-10,54
2193,367918,289096,228,IND,4991,2025-11-29,2026-07-29,56
2194,103359,351534,388,GRP,1918,2023-09-18,2024-05-31,851
2195,48652,90973,785,GRP,2623,2023-04-05,2025-02-10,145
2196,401707,378347,631,IND,4128,2025-06-23,2025-11-09,298
2197,427896,241427,456,GRP,4623,2023-09-11,2026-09-17,56
2198,75811,251216,718,IND,4684,2024-07-24,2025-12-17,129
2199,463651,362534,175,GRP,1997,2025-05-03,2026-06-20,183
2200,206827,99168,283,IND,2556,2023-02-23,2023-12-05,894
2201,132344,364919,284,IND,2100,2023-07-10,2023-11-29,825
2202,178843,116659,585,IND,2736,2023-04-08,2024-08-21,4
2203,328505,400004,605,GRP,722,2023-06-11,2026-07-04,47
2204,367201,353739,149,IND,261,2024-08-28,2026-01-08,255
2205,71296,357671,560,GRP,2565,2023-03-15,2024-06-22,612
2206,95873,208623,433,GRP,4012,2023-04-03,2023-04-28,300
2207,406354,254452,916,IND,546,2025-08-31,2026-02-01,285
2208,230667,410820,547,IND,1961,2025-02-08,2025-05-26,169
2209,386988,389061,104,GRP,785,2025-12-04,2026-11-10,8
2210,321150,371551,919,GRP,1532,2023-08-14,2026-01-09,99
2211,201080,195781,903,IND,2065,2023-01-01,2025-06-22,229
2212,221780,347306,105,IND,2619,2025-06-04,2026-04-04,41
2213,193724,367446,356,GRP,2787,2024-06-15,2025-11-21,243
2214,36818,32852,295,IND,2682,2023-05-07,2026-09-05,45
2215,43577,451223,657,GRP,3354,2023-09-25,2023-11-01,1143
2216,15411,419740,21,GRP,1081,2023-10-07,2025-06-10,260
2217,32896,472101,262,IND,1220,2024-05-06,2025-09-28,114
2218,232341,349158,524,IND,273,2024-09-13,2025-09-08,175
2219,181593,96366,886,GRP,4349,2023-06-15,2024-08-29,708
2220,176283,376326,704,IND,2187,2023-09-10,2026-09-03,17
2221,250787,410720,455,IND,964,2023-03-02,2026-09-09,86
2222,152222,469693,488,IND,3244,2023-05-07,2023-06-02,965
2223,142137,75024,539,GRP,1920,2023-08-19,2023-11-20,306
2224,229885,234267,444,GRP,1397,2023-02-14,2023-12-10,109
2225,171224,233435,353,IND,227,2023-09-02,2025-10-06,87
2226,154213,251111,472,GRP,502,2025-04-02,2025-08-21,330
2227,141702,284322,253,GRP,3821,2025-04-16,2026-03-08,112
2228,99080,146985,722,IND,4397,2023-01-01,2023-01-01,456
2229,355770,453313,766,GRP,1080,2025-03-23,2026-07-13,73
2230,33686,19941,859,IND,1175,2026-02-18,2026-05-27,184
2231,259711,286861,56,GRP,1478,2025-04-09,2026-05-20,135
2232,148671,260899,854,GRP,4849,2024-04-04,2025-01-10,489
2233,184350,421969,166,GRP,820,2024-02-06,2024-06-18,765
2234,440543,325066,136,IND,4364,2024-10-16,2026-04-18,71
2235,185890,262806,778,IND,146,2024-01-06,2024-05-07,578
2236,124269,84043,851,IND,4752,2024-02-04,2024-05-29,329
2237,292725,414672,695,IND,1823,2026-02-13,2026-07-20,6
2238,471639,376574,14,IND,4306,2023-12-17,2026-03-29,265
2239,359555,346308,511,GRP,4289,2025-02-06,2025-12-04,194
2240,16079,7507,550,GRP,344,2023-06-26,2023-09-07,231
2241,350322,460830,103,GRP,1266,2025-06-05,2026-06-04,8
2242,237294,427439,260,GRP,4062,2024-06-12,2025-01-05,512
2243,111485,268452,903,IND,3708,2025-06-30,2026-01-06,354
